vocab.size = 25911
batch_acm 23899, loss 2.604, acc 0.470, nll 2.604, ppl 8.160, x_acm 954936, lr 0.000233, time 135
batch_acm 23999, loss 2.747, acc 0.443, nll 2.759, ppl 8.779, x_acm 958898, lr 0.000233, time 27
batch_acm 24099, loss 2.717, acc 0.450, nll 2.717, ppl 8.550, x_acm 962898, lr 0.000232, time 61
batch_acm 24199, loss 2.705, acc 0.450, nll 2.705, ppl 8.514, x_acm 966898, lr 0.000232, time 96
batch_acm 24299, loss 2.702, acc 0.452, nll 2.702, ppl 8.539, x_acm 970898, lr 0.000231, time 130
batch_acm 24399, loss 2.731, acc 0.448, nll 2.731, ppl 8.685, x_acm 974873, lr 0.000231, time 20
batch_acm 24499, loss 2.701, acc 0.452, nll 2.701, ppl 8.421, x_acm 978873, lr 0.000231, time 54
batch_acm 24599, loss 2.720, acc 0.450, nll 2.720, ppl 8.602, x_acm 982873, lr 0.000230, time 89
batch_acm 24699, loss 2.727, acc 0.450, nll 2.727, ppl 8.664, x_acm 986873, lr 0.000230, time 123
batch_acm 24799, loss 2.694, acc 0.453, nll 2.697, ppl 8.484, x_acm 990843, lr 0.000229, time 13
batch_acm 24899, loss 2.688, acc 0.450, nll 2.688, ppl 8.568, x_acm 994843, lr 0.000229, time 48
batch_acm 24999, loss 2.683, acc 0.450, nll 2.683, ppl 8.549, x_acm 998843, lr 0.000228, time 82
batch_acm 25099, loss 2.685, acc 0.450, nll 2.685, ppl 8.353, x_acm 1002843, lr 0.000228, time 116
batch_acm 25199, loss 2.639, acc 0.457, nll 2.639, ppl 8.272, x_acm 1006818, lr 0.000227, time 6
batch_acm 25299, loss 2.693, acc 0.452, nll 2.693, ppl 8.467, x_acm 1010818, lr 0.000227, time 41
batch_acm 25399, loss 2.707, acc 0.453, nll 2.707, ppl 8.514, x_acm 1014818, lr 0.000226, time 75
batch_acm 25499, loss 2.727, acc 0.450, nll 2.727, ppl 8.663, x_acm 1018818, lr 0.000226, time 110
batch_acm 25599, loss 2.667, acc 0.458, nll 2.667, ppl 8.359, x_acm 1022818, lr 0.000226, time 144
batch_acm 25699, loss 2.708, acc 0.451, nll 2.708, ppl 8.607, x_acm 1026814, lr 0.000225, time 34
batch_acm 25799, loss 2.704, acc 0.453, nll 2.704, ppl 8.495, x_acm 1030814, lr 0.000225, time 68
batch_acm 25899, loss 2.701, acc 0.454, nll 2.701, ppl 8.556, x_acm 1034814, lr 0.000224, time 103
batch_acm 25999, loss 2.681, acc 0.458, nll 2.681, ppl 8.428, x_acm 1038814, lr 0.000224, time 137
batch_acm 26099, loss 2.757, acc 0.446, nll 2.758, ppl 8.732, x_acm 1042795, lr 0.000223, time 27
batch_acm 26199, loss 2.766, acc 0.446, nll 2.766, ppl 8.762, x_acm 1046795, lr 0.000223, time 61
batch_acm 26299, loss 2.759, acc 0.448, nll 2.759, ppl 8.759, x_acm 1050795, lr 0.000223, time 95
batch_acm 26399, loss 2.779, acc 0.444, nll 2.779, ppl 8.721, x_acm 1054795, lr 0.000222, time 130
batch_acm 26499, loss 2.664, acc 0.459, nll 2.653, ppl 8.230, x_acm 1058756, lr 0.000222, time 18
batch_acm 26599, loss 2.579, acc 0.468, nll 2.579, ppl 7.974, x_acm 1062756, lr 0.000221, time 53
batch_acm 26699, loss 2.556, acc 0.472, nll 2.556, ppl 7.980, x_acm 1066756, lr 0.000221, time 87
batch_acm 26799, loss 2.539, acc 0.473, nll 2.539, ppl 7.777, x_acm 1070756, lr 0.000220, time 122
batch_acm 26899, loss 2.566, acc 0.467, nll 2.570, ppl 7.854, x_acm 1074719, lr 0.000220, time 12
batch_acm 26999, loss 2.582, acc 0.462, nll 2.582, ppl 7.829, x_acm 1078719, lr 0.000220, time 46
batch_acm 27099, loss 2.581, acc 0.463, nll 2.581, ppl 7.815, x_acm 1082719, lr 0.000219, time 81
batch_acm 27199, loss 2.518, acc 0.470, nll 2.518, ppl 7.545, x_acm 1086719, lr 0.000219, time 115
batch_acm 27299, loss 2.601, acc 0.462, nll 2.599, ppl 7.913, x_acm 1090694, lr 0.000218, time 6
batch_acm 27399, loss 2.601, acc 0.463, nll 2.601, ppl 7.948, x_acm 1094694, lr 0.000218, time 40
batch_acm 27499, loss 2.602, acc 0.463, nll 2.602, ppl 7.893, x_acm 1098694, lr 0.000218, time 75
batch_acm 27599, loss 2.570, acc 0.469, nll 2.570, ppl 7.771, x_acm 1102694, lr 0.000217, time 109
batch_acm 27699, loss 2.574, acc 0.469, nll 2.574, ppl 7.787, x_acm 1106694, lr 0.000217, time 144
batch_acm 27799, loss 2.714, acc 0.451, nll 2.715, ppl 8.595, x_acm 1110690, lr 0.000216, time 34
batch_acm 27899, loss 2.737, acc 0.448, nll 2.737, ppl 8.641, x_acm 1114690, lr 0.000216, time 68
batch_acm 27999, loss 2.683, acc 0.454, nll 2.683, ppl 8.403, x_acm 1118690, lr 0.000216, time 103
batch_acm 28099, loss 2.707, acc 0.452, nll 2.707, ppl 8.426, x_acm 1122690, lr 0.000215, time 137
batch_acm 28199, loss 2.703, acc 0.453, nll 2.703, ppl 8.464, x_acm 1126684, lr 0.000215, time 28
batch_acm 28299, loss 2.720, acc 0.452, nll 2.720, ppl 8.536, x_acm 1130684, lr 0.000215, time 62
batch_acm 28399, loss 2.697, acc 0.455, nll 2.697, ppl 8.464, x_acm 1134684, lr 0.000214, time 96
batch_acm 28499, loss 2.710, acc 0.456, nll 2.710, ppl 8.576, x_acm 1138684, lr 0.000214, time 131
batch_acm 28599, loss 2.617, acc 0.465, nll 2.618, ppl 8.090, x_acm 1142661, lr 0.000213, time 20
batch_acm 28699, loss 2.515, acc 0.480, nll 2.515, ppl 7.528, x_acm 1146661, lr 0.000213, time 55
batch_acm 28799, loss 2.489, acc 0.485, nll 2.489, ppl 7.449, x_acm 1150661, lr 0.000213, time 89
batch_acm 28899, loss 2.461, acc 0.489, nll 2.461, ppl 7.330, x_acm 1154661, lr 0.000212, time 123
batch_acm 28999, loss 2.544, acc 0.477, nll 2.544, ppl 7.751, x_acm 1158634, lr 0.000212, time 14
batch_acm 29099, loss 2.643, acc 0.463, nll 2.643, ppl 8.225, x_acm 1162634, lr 0.000212, time 48
batch_acm 29199, loss 2.650, acc 0.462, nll 2.650, ppl 8.278, x_acm 1166634, lr 0.000211, time 82
batch_acm 29299, loss 2.636, acc 0.463, nll 2.636, ppl 8.080, x_acm 1170634, lr 0.000211, time 117
batch_acm 29399, loss 2.668, acc 0.459, nll 2.668, ppl 8.272, x_acm 1174630, lr 0.000210, time 7
batch_acm 29499, loss 2.687, acc 0.455, nll 2.687, ppl 8.329, x_acm 1178630, lr 0.000210, time 41
batch_acm 29599, loss 2.657, acc 0.459, nll 2.657, ppl 8.167, x_acm 1182630, lr 0.000210, time 75
batch_acm 29699, loss 2.655, acc 0.460, nll 2.655, ppl 8.183, x_acm 1186630, lr 0.000209, time 110
batch_acm 29799, loss 2.630, acc 0.463, nll 2.629, ppl 8.045, x_acm 1190605, lr 0.000209, time 144
batch_acm 29899, loss 2.623, acc 0.460, nll 2.623, ppl 8.029, x_acm 1194605, lr 0.000209, time 34
batch_acm 29999, loss 2.615, acc 0.463, nll 2.615, ppl 8.134, x_acm 1198605, lr 0.000208, time 69
validating: label epoch-0-acm-29999, batch_acm 29999, acc 0.447565, nll 2.829958, ppl 8.421207
batch_acm 30099, loss 2.585, acc 0.467, nll 2.585, ppl 10.205, x_acm 1202605, lr 0.000208, time 106
batch_acm 30199, loss 2.584, acc 0.466, nll 2.584, ppl 7.914, x_acm 1206597, lr 0.000208, time 2
batch_acm 30299, loss 2.553, acc 0.469, nll 2.553, ppl 7.702, x_acm 1210597, lr 0.000207, time 36
batch_acm 30399, loss 2.569, acc 0.469, nll 2.569, ppl 7.796, x_acm 1214597, lr 0.000207, time 70
batch_acm 30499, loss 2.561, acc 0.471, nll 2.561, ppl 7.704, x_acm 1218597, lr 0.000207, time 105
batch_acm 30599, loss 2.560, acc 0.470, nll 2.560, ppl 7.683, x_acm 1222597, lr 0.000206, time 139
batch_acm 30699, loss 2.649, acc 0.459, nll 2.649, ppl 8.000, x_acm 1226594, lr 0.000206, time 30
batch_acm 30799, loss 2.672, acc 0.458, nll 2.672, ppl 8.181, x_acm 1230594, lr 0.000206, time 64
batch_acm 30899, loss 2.633, acc 0.463, nll 2.633, ppl 7.959, x_acm 1234594, lr 0.000205, time 99
batch_acm 30999, loss 2.649, acc 0.461, nll 2.649, ppl 8.076, x_acm 1238594, lr 0.000205, time 133
batch_acm 31099, loss 2.698, acc 0.452, nll 2.698, ppl 8.302, x_acm 1242563, lr 0.000205, time 23
batch_acm 31199, loss 2.670, acc 0.455, nll 2.670, ppl 8.132, x_acm 1246563, lr 0.000204, time 57
batch_acm 31299, loss 2.671, acc 0.456, nll 2.671, ppl 8.084, x_acm 1250563, lr 0.000204, time 91
batch_acm 31399, loss 2.653, acc 0.458, nll 2.653, ppl 8.086, x_acm 1254563, lr 0.000204, time 126
batch_acm 31499, loss 2.670, acc 0.455, nll 2.671, ppl 8.094, x_acm 1258552, lr 0.000203, time 15
batch_acm 31599, loss 2.634, acc 0.462, nll 2.634, ppl 8.004, x_acm 1262552, lr 0.000203, time 50
batch_acm 31699, loss 2.635, acc 0.460, nll 2.635, ppl 7.888, x_acm 1266552, lr 0.000203, time 84
batch_acm 31799, loss 2.661, acc 0.459, nll 2.661, ppl 8.027, x_acm 1270552, lr 0.000202, time 118
batch_acm 31899, loss 2.643, acc 0.460, nll 2.644, ppl 8.020, x_acm 1274531, lr 0.000202, time 8
batch_acm 31999, loss 2.682, acc 0.456, nll 2.682, ppl 8.149, x_acm 1278531, lr 0.000202, time 42
batch_acm 32099, loss 2.667, acc 0.457, nll 2.667, ppl 8.083, x_acm 1282531, lr 0.000201, time 77
batch_acm 32199, loss 2.678, acc 0.456, nll 2.678, ppl 8.142, x_acm 1286531, lr 0.000201, time 111
batch_acm 32299, loss 2.652, acc 0.460, nll 2.652, ppl 8.054, x_acm 1290522, lr 0.000201, time 1
batch_acm 32399, loss 2.639, acc 0.460, nll 2.639, ppl 8.067, x_acm 1294522, lr 0.000200, time 35
batch_acm 32499, loss 2.599, acc 0.465, nll 2.599, ppl 7.783, x_acm 1298522, lr 0.000200, time 70
batch_acm 32599, loss 2.610, acc 0.464, nll 2.610, ppl 7.849, x_acm 1302522, lr 0.000200, time 104
batch_acm 32699, loss 2.603, acc 0.466, nll 2.603, ppl 7.830, x_acm 1306522, lr 0.000200, time 138
batch_acm 32799, loss 2.473, acc 0.489, nll 2.473, ppl 7.368, x_acm 1310521, lr 0.000199, time 28
batch_acm 32899, loss 2.432, acc 0.499, nll 2.432, ppl 7.369, x_acm 1314521, lr 0.000199, time 62
batch_acm 32999, loss 2.401, acc 0.504, nll 2.401, ppl 7.240, x_acm 1318521, lr 0.000199, time 97
batch_acm 33099, loss 2.379, acc 0.508, nll 2.379, ppl 7.072, x_acm 1322521, lr 0.000198, time 131
batch_acm 33199, loss 2.601, acc 0.471, nll 2.604, ppl 8.009, x_acm 1326496, lr 0.000198, time 22
batch_acm 33299, loss 2.715, acc 0.450, nll 2.715, ppl 8.422, x_acm 1330496, lr 0.000198, time 57
batch_acm 33399, loss 2.679, acc 0.457, nll 2.679, ppl 8.172, x_acm 1334496, lr 0.000197, time 91
batch_acm 33499, loss 2.688, acc 0.456, nll 2.688, ppl 8.121, x_acm 1338496, lr 0.000197, time 125
batch_acm 33599, loss 2.626, acc 0.462, nll 2.625, ppl 7.919, x_acm 1342492, lr 0.000197, time 16
batch_acm 33699, loss 2.538, acc 0.473, nll 2.538, ppl 7.589, x_acm 1346492, lr 0.000197, time 50
batch_acm 33799, loss 2.530, acc 0.474, nll 2.530, ppl 7.537, x_acm 1350492, lr 0.000196, time 85
batch_acm 33899, loss 2.512, acc 0.478, nll 2.512, ppl 7.403, x_acm 1354492, lr 0.000196, time 119
batch_acm 33999, loss 2.576, acc 0.469, nll 2.576, ppl 8.001, x_acm 1358468, lr 0.000196, time 9
batch_acm 34099, loss 2.696, acc 0.454, nll 2.696, ppl 8.357, x_acm 1362468, lr 0.000195, time 44
batch_acm 34199, loss 2.697, acc 0.453, nll 2.697, ppl 8.275, x_acm 1366468, lr 0.000195, time 78
batch_acm 34299, loss 2.724, acc 0.451, nll 2.724, ppl 8.479, x_acm 1370468, lr 0.000195, time 113
batch_acm 34399, loss 2.677, acc 0.458, nll 2.676, ppl 8.162, x_acm 1374433, lr 0.000195, time 14
batch_acm 34499, loss 2.607, acc 0.466, nll 2.607, ppl 7.817, x_acm 1378433, lr 0.000194, time 49
batch_acm 34599, loss 2.612, acc 0.467, nll 2.612, ppl 7.868, x_acm 1382433, lr 0.000194, time 83
batch_acm 34699, loss 2.610, acc 0.467, nll 2.610, ppl 7.829, x_acm 1386433, lr 0.000194, time 117
batch_acm 34799, loss 2.606, acc 0.466, nll 2.611, ppl 7.816, x_acm 1390400, lr 0.000193, time 7
batch_acm 34899, loss 2.572, acc 0.469, nll 2.572, ppl 7.681, x_acm 1394400, lr 0.000193, time 41
batch_acm 34999, loss 2.542, acc 0.474, nll 2.542, ppl 7.572, x_acm 1398400, lr 0.000193, time 75
batch_acm 35099, loss 2.552, acc 0.472, nll 2.552, ppl 7.528, x_acm 1402400, lr 0.000193, time 110
batch_acm 35199, loss 2.551, acc 0.474, nll 2.551, ppl 7.592, x_acm 1406394, lr 0.000192, time 0
batch_acm 35299, loss 2.519, acc 0.473, nll 2.519, ppl 7.416, x_acm 1410394, lr 0.000192, time 35
batch_acm 35399, loss 2.517, acc 0.473, nll 2.517, ppl 7.441, x_acm 1414394, lr 0.000192, time 69
batch_acm 35499, loss 2.478, acc 0.478, nll 2.478, ppl 7.160, x_acm 1418394, lr 0.000192, time 104
batch_acm 35599, loss 2.500, acc 0.476, nll 2.500, ppl 7.307, x_acm 1422394, lr 0.000191, time 138
batch_acm 35699, loss 2.700, acc 0.453, nll 2.696, ppl 8.342, x_acm 1426355, lr 0.000191, time 28
batch_acm 35799, loss 2.736, acc 0.451, nll 2.736, ppl 8.535, x_acm 1430355, lr 0.000191, time 62
batch_acm 35899, loss 2.745, acc 0.448, nll 2.745, ppl 8.701, x_acm 1434355, lr 0.000190, time 97
batch_acm 35999, loss 2.683, acc 0.455, nll 2.683, ppl 8.131, x_acm 1438355, lr 0.000190, time 131
batch_acm 36099, loss 2.709, acc 0.454, nll 2.709, ppl 8.311, x_acm 1442337, lr 0.000190, time 20
batch_acm 36199, loss 2.691, acc 0.458, nll 2.691, ppl 8.305, x_acm 1446337, lr 0.000190, time 54
batch_acm 36299, loss 2.703, acc 0.456, nll 2.703, ppl 8.421, x_acm 1450337, lr 0.000189, time 89
batch_acm 36399, loss 2.679, acc 0.458, nll 2.679, ppl 8.166, x_acm 1454337, lr 0.000189, time 123
batch_acm 36499, loss 2.633, acc 0.462, nll 2.633, ppl 8.016, x_acm 1458324, lr 0.000189, time 12
batch_acm 36599, loss 2.479, acc 0.479, nll 2.479, ppl 7.247, x_acm 1462324, lr 0.000189, time 47
batch_acm 36699, loss 2.499, acc 0.479, nll 2.499, ppl 7.332, x_acm 1466324, lr 0.000188, time 81
batch_acm 36799, loss 2.461, acc 0.483, nll 2.461, ppl 7.169, x_acm 1470324, lr 0.000188, time 115
batch_acm 36899, loss 2.498, acc 0.480, nll 2.498, ppl 7.333, x_acm 1474310, lr 0.000188, time 6
batch_acm 36999, loss 2.526, acc 0.476, nll 2.526, ppl 7.459, x_acm 1478310, lr 0.000188, time 40
batch_acm 37099, loss 2.548, acc 0.473, nll 2.548, ppl 7.513, x_acm 1482310, lr 0.000187, time 75
batch_acm 37199, loss 2.495, acc 0.480, nll 2.495, ppl 7.257, x_acm 1486310, lr 0.000187, time 109
batch_acm 37299, loss 2.531, acc 0.475, nll 2.531, ppl 7.406, x_acm 1490310, lr 0.000187, time 143
batch_acm 37399, loss 2.658, acc 0.459, nll 2.658, ppl 8.945, x_acm 1494310, lr 0.000187, time 34
batch_acm 37499, loss 2.659, acc 0.459, nll 2.659, ppl 8.115, x_acm 1498310, lr 0.000186, time 68
batch_acm 37599, loss 2.603, acc 0.466, nll 2.603, ppl 7.795, x_acm 1502310, lr 0.000186, time 102
batch_acm 37699, loss 2.613, acc 0.465, nll 2.613, ppl 7.813, x_acm 1506310, lr 0.000186, time 137
batch_acm 37799, loss 2.450, acc 0.483, nll 2.450, ppl 7.164, x_acm 1510278, lr 0.000186, time 26
batch_acm 37899, loss 2.380, acc 0.491, nll 2.380, ppl 7.022, x_acm 1514278, lr 0.000185, time 60
batch_acm 37999, loss 2.393, acc 0.492, nll 2.393, ppl 6.967, x_acm 1518278, lr 0.000185, time 95
batch_acm 38099, loss 2.386, acc 0.491, nll 2.386, ppl 6.924, x_acm 1522278, lr 0.000185, time 129
batch_acm 38199, loss 2.563, acc 0.472, nll 2.563, ppl 7.571, x_acm 1526270, lr 0.000185, time 20
batch_acm 38299, loss 2.630, acc 0.465, nll 2.630, ppl 7.901, x_acm 1530270, lr 0.000184, time 55
batch_acm 38399, loss 2.657, acc 0.462, nll 2.657, ppl 8.027, x_acm 1534270, lr 0.000184, time 89
batch_acm 38499, loss 2.623, acc 0.467, nll 2.623, ppl 7.860, x_acm 1538270, lr 0.000184, time 124
batch_acm 38599, loss 2.604, acc 0.468, nll 2.604, ppl 7.723, x_acm 1542254, lr 0.000184, time 13
batch_acm 38699, loss 2.603, acc 0.466, nll 2.603, ppl 7.805, x_acm 1546254, lr 0.000183, time 47
batch_acm 38799, loss 2.624, acc 0.465, nll 2.624, ppl 7.952, x_acm 1550254, lr 0.000183, time 82
batch_acm 38899, loss 2.571, acc 0.473, nll 2.571, ppl 7.742, x_acm 1554254, lr 0.000183, time 116
batch_acm 38999, loss 2.561, acc 0.472, nll 2.561, ppl 7.609, x_acm 1558245, lr 0.000183, time 6
batch_acm 39099, loss 2.550, acc 0.473, nll 2.550, ppl 7.568, x_acm 1562245, lr 0.000182, time 40
batch_acm 39199, loss 2.561, acc 0.471, nll 2.561, ppl 7.617, x_acm 1566245, lr 0.000182, time 74
batch_acm 39299, loss 2.564, acc 0.472, nll 2.564, ppl 7.641, x_acm 1570245, lr 0.000182, time 109
batch_acm 39399, loss 2.544, acc 0.472, nll 2.544, ppl 7.466, x_acm 1574242, lr 0.000182, time 143
batch_acm 39499, loss 2.399, acc 0.487, nll 2.399, ppl 6.849, x_acm 1578242, lr 0.000182, time 34
batch_acm 39599, loss 2.371, acc 0.492, nll 2.371, ppl 6.744, x_acm 1582242, lr 0.000181, time 69
batch_acm 39699, loss 2.369, acc 0.493, nll 2.369, ppl 6.761, x_acm 1586242, lr 0.000181, time 103
batch_acm 39799, loss 2.390, acc 0.492, nll 2.390, ppl 6.918, x_acm 1590242, lr 0.000181, time 137
batch_acm 39899, loss 2.490, acc 0.481, nll 2.502, ppl 7.504, x_acm 1594203, lr 0.000181, time 28
batch_acm 39999, loss 2.555, acc 0.477, nll 2.555, ppl 7.621, x_acm 1598203, lr 0.000180, time 63
validating: label epoch-0-acm-39999, batch_acm 39999, acc 0.456831, nll 2.766078, ppl 8.018839
batch_acm 40099, loss 2.498, acc 0.486, nll 2.498, ppl 7.446, x_acm 1602203, lr 0.000180, time 101
batch_acm 40199, loss 2.502, acc 0.484, nll 2.502, ppl 7.418, x_acm 1606203, lr 0.000180, time 135
batch_acm 40299, loss 2.589, acc 0.471, nll 2.589, ppl 7.883, x_acm 1610195, lr 0.000180, time 22
batch_acm 40399, loss 2.650, acc 0.463, nll 2.650, ppl 8.094, x_acm 1614195, lr 0.000180, time 56
batch_acm 40499, loss 2.594, acc 0.470, nll 2.594, ppl 7.861, x_acm 1618195, lr 0.000179, time 90
batch_acm 40599, loss 2.589, acc 0.470, nll 2.589, ppl 7.771, x_acm 1622195, lr 0.000179, time 125
batch_acm 40699, loss 2.616, acc 0.466, nll 2.614, ppl 7.788, x_acm 1626158, lr 0.000179, time 14
batch_acm 40799, loss 2.605, acc 0.465, nll 2.605, ppl 7.713, x_acm 1630158, lr 0.000179, time 49
batch_acm 40899, loss 2.592, acc 0.469, nll 2.592, ppl 7.705, x_acm 1634158, lr 0.000178, time 83
batch_acm 40999, loss 2.577, acc 0.469, nll 2.577, ppl 7.521, x_acm 1638158, lr 0.000178, time 117
batch_acm 41099, loss 2.582, acc 0.469, nll 2.583, ppl 7.613, x_acm 1642143, lr 0.000178, time 7
batch_acm 41199, loss 2.548, acc 0.476, nll 2.548, ppl 7.440, x_acm 1646143, lr 0.000178, time 41
batch_acm 41299, loss 2.571, acc 0.473, nll 2.571, ppl 7.599, x_acm 1650143, lr 0.000178, time 75
batch_acm 41399, loss 2.537, acc 0.479, nll 2.537, ppl 7.407, x_acm 1654143, lr 0.000177, time 110
batch_acm 41499, loss 2.532, acc 0.479, nll 2.533, ppl 7.420, x_acm 1658119, lr 0.000177, time 144
batch_acm 41599, loss 2.536, acc 0.474, nll 2.536, ppl 7.447, x_acm 1662119, lr 0.000177, time 34
batch_acm 41699, loss 2.533, acc 0.474, nll 2.533, ppl 7.356, x_acm 1666119, lr 0.000177, time 69
batch_acm 41799, loss 2.515, acc 0.477, nll 2.515, ppl 7.259, x_acm 1670119, lr 0.000176, time 103
batch_acm 41899, loss 2.516, acc 0.478, nll 2.516, ppl 7.342, x_acm 1674119, lr 0.000176, time 137
batch_acm 41999, loss 2.554, acc 0.473, nll 2.545, ppl 7.475, x_acm 1678083, lr 0.000176, time 27
batch_acm 42099, loss 2.547, acc 0.473, nll 2.547, ppl 7.506, x_acm 1682083, lr 0.000176, time 61
batch_acm 42199, loss 2.536, acc 0.474, nll 2.536, ppl 7.526, x_acm 1686083, lr 0.000176, time 96
batch_acm 42299, loss 2.504, acc 0.480, nll 2.504, ppl 7.328, x_acm 1690083, lr 0.000175, time 130
batch_acm 42399, loss 2.549, acc 0.474, nll 2.550, ppl 7.569, x_acm 1694062, lr 0.000175, time 20
batch_acm 42499, loss 2.561, acc 0.473, nll 2.561, ppl 7.571, x_acm 1698062, lr 0.000175, time 55
batch_acm 42599, loss 2.547, acc 0.475, nll 2.547, ppl 7.520, x_acm 1702062, lr 0.000175, time 89
batch_acm 42699, loss 2.530, acc 0.478, nll 2.530, ppl 7.432, x_acm 1706062, lr 0.000175, time 123
batch_acm 42799, loss 2.549, acc 0.475, nll 2.552, ppl 7.551, x_acm 1710027, lr 0.000174, time 13
batch_acm 42899, loss 2.566, acc 0.470, nll 2.566, ppl 7.586, x_acm 1714027, lr 0.000174, time 48
batch_acm 42999, loss 2.499, acc 0.480, nll 2.499, ppl 7.207, x_acm 1718027, lr 0.000174, time 82
batch_acm 43099, loss 2.522, acc 0.476, nll 2.522, ppl 7.389, x_acm 1722027, lr 0.000174, time 116
batch_acm 43199, loss 2.553, acc 0.475, nll 2.555, ppl 7.615, x_acm 1725994, lr 0.000174, time 6
batch_acm 43299, loss 2.566, acc 0.471, nll 2.566, ppl 7.564, x_acm 1729994, lr 0.000173, time 40
batch_acm 43399, loss 2.604, acc 0.468, nll 2.604, ppl 7.793, x_acm 1733994, lr 0.000173, time 75
batch_acm 43499, loss 2.561, acc 0.474, nll 2.561, ppl 7.638, x_acm 1737994, lr 0.000173, time 109
batch_acm 43599, loss 2.541, acc 0.476, nll 2.541, ppl 7.464, x_acm 1741994, lr 0.000173, time 143
batch_acm 43699, loss 2.538, acc 0.475, nll 2.538, ppl 7.885, x_acm 1745963, lr 0.000173, time 33
batch_acm 43799, loss 2.545, acc 0.475, nll 2.545, ppl 7.381, x_acm 1749963, lr 0.000172, time 68
batch_acm 43899, loss 2.524, acc 0.478, nll 2.524, ppl 7.413, x_acm 1753963, lr 0.000172, time 102
batch_acm 43999, loss 2.507, acc 0.479, nll 2.507, ppl 7.261, x_acm 1757963, lr 0.000172, time 136
batch_acm 44099, loss 2.550, acc 0.475, nll 2.551, ppl 7.564, x_acm 1761939, lr 0.000172, time 27
batch_acm 44199, loss 2.573, acc 0.470, nll 2.573, ppl 7.591, x_acm 1765939, lr 0.000172, time 61
batch_acm 44299, loss 2.568, acc 0.472, nll 2.568, ppl 7.640, x_acm 1769939, lr 0.000171, time 95
batch_acm 44399, loss 2.517, acc 0.478, nll 2.517, ppl 7.311, x_acm 1773939, lr 0.000171, time 130
batch_acm 44499, loss 2.517, acc 0.478, nll 2.517, ppl 7.335, x_acm 1777922, lr 0.000171, time 20
batch_acm 44599, loss 2.502, acc 0.483, nll 2.502, ppl 7.324, x_acm 1781922, lr 0.000171, time 54
batch_acm 44699, loss 2.509, acc 0.482, nll 2.509, ppl 7.320, x_acm 1785922, lr 0.000171, time 88
batch_acm 44799, loss 2.473, acc 0.485, nll 2.473, ppl 7.170, x_acm 1789922, lr 0.000170, time 123
batch_acm 44899, loss 2.501, acc 0.480, nll 2.507, ppl 7.268, x_acm 1793889, lr 0.000170, time 13
batch_acm 44999, loss 2.583, acc 0.467, nll 2.583, ppl 7.569, x_acm 1797889, lr 0.000170, time 47
batch_acm 45099, loss 2.546, acc 0.472, nll 2.546, ppl 7.407, x_acm 1801889, lr 0.000170, time 82
batch_acm 45199, loss 2.539, acc 0.474, nll 2.539, ppl 7.340, x_acm 1805889, lr 0.000170, time 116
batch_acm 45299, loss 2.538, acc 0.473, nll 2.541, ppl 7.369, x_acm 1809861, lr 0.000170, time 6
batch_acm 45399, loss 2.398, acc 0.489, nll 2.398, ppl 6.800, x_acm 1813861, lr 0.000169, time 40
batch_acm 45499, loss 2.452, acc 0.483, nll 2.452, ppl 7.072, x_acm 1817861, lr 0.000169, time 75
batch_acm 45599, loss 2.433, acc 0.487, nll 2.433, ppl 6.961, x_acm 1821861, lr 0.000169, time 109
batch_acm 45699, loss 2.408, acc 0.491, nll 2.406, ppl 6.884, x_acm 1825837, lr 0.000169, time 0
batch_acm 45799, loss 2.536, acc 0.477, nll 2.536, ppl 7.446, x_acm 1829837, lr 0.000169, time 35
batch_acm 45899, loss 2.509, acc 0.477, nll 2.509, ppl 7.305, x_acm 1833837, lr 0.000168, time 69
batch_acm 45999, loss 2.526, acc 0.477, nll 2.526, ppl 7.361, x_acm 1837837, lr 0.000168, time 104
batch_acm 46099, loss 2.485, acc 0.483, nll 2.485, ppl 7.146, x_acm 1841837, lr 0.000168, time 138
batch_acm 46199, loss 2.500, acc 0.479, nll 2.502, ppl 7.316, x_acm 1845805, lr 0.000168, time 28
batch_acm 46299, loss 2.479, acc 0.484, nll 2.479, ppl 7.240, x_acm 1849805, lr 0.000168, time 62
batch_acm 46399, loss 2.484, acc 0.485, nll 2.484, ppl 7.231, x_acm 1853805, lr 0.000168, time 96
batch_acm 46499, loss 2.461, acc 0.487, nll 2.461, ppl 7.165, x_acm 1857805, lr 0.000167, time 131
batch_acm 46599, loss 2.552, acc 0.477, nll 2.550, ppl 7.638, x_acm 1861784, lr 0.000167, time 21
batch_acm 46699, loss 2.557, acc 0.475, nll 2.557, ppl 7.679, x_acm 1865784, lr 0.000167, time 55
batch_acm 46799, loss 2.538, acc 0.478, nll 2.538, ppl 7.704, x_acm 1869784, lr 0.000167, time 90
batch_acm 46899, loss 2.499, acc 0.483, nll 2.499, ppl 7.357, x_acm 1873784, lr 0.000167, time 124
batch_acm 46999, loss 2.468, acc 0.485, nll 2.468, ppl 7.174, x_acm 1877777, lr 0.000166, time 14
batch_acm 47099, loss 2.395, acc 0.495, nll 2.395, ppl 6.873, x_acm 1881777, lr 0.000166, time 49
batch_acm 47199, loss 2.393, acc 0.493, nll 2.393, ppl 6.795, x_acm 1885777, lr 0.000166, time 83
batch_acm 47299, loss 2.375, acc 0.497, nll 2.375, ppl 6.747, x_acm 1889777, lr 0.000166, time 117
