vocab.size = 25911
batch_acm 25699, loss 2.816, acc 0.438, nll 2.816, ppl 9.569, x_acm 513714, lr 0.000225
batch_acm 25799, loss 2.784, acc 0.440, nll 2.784, ppl 9.273, x_acm 515714, lr 0.000225
batch_acm 25899, loss 2.726, acc 0.446, nll 2.726, ppl 8.960, x_acm 517714, lr 0.000224
batch_acm 25999, loss 2.731, acc 0.448, nll 2.731, ppl 9.016, x_acm 519714, lr 0.000224
batch_acm 26099, loss 2.862, acc 0.430, nll 2.862, ppl 9.714, x_acm 521695, lr 0.000223
batch_acm 26199, loss 2.794, acc 0.436, nll 2.794, ppl 9.209, x_acm 523695, lr 0.000223
batch_acm 26299, loss 2.786, acc 0.438, nll 2.786, ppl 9.326, x_acm 525695, lr 0.000223
batch_acm 26399, loss 2.811, acc 0.436, nll 2.811, ppl 9.449, x_acm 527695, lr 0.000222
batch_acm 26499, loss 2.753, acc 0.441, nll 2.753, ppl 9.035, x_acm 529695, lr 0.000222
batch_acm 26599, loss 2.780, acc 0.441, nll 2.780, ppl 9.303, x_acm 531695, lr 0.000221
batch_acm 26699, loss 2.742, acc 0.445, nll 2.742, ppl 8.904, x_acm 533695, lr 0.000221
batch_acm 26799, loss 2.745, acc 0.444, nll 2.745, ppl 8.981, x_acm 535695, lr 0.000220
batch_acm 26899, loss 2.852, acc 0.432, nll 2.856, ppl 9.569, x_acm 537682, lr 0.000220
batch_acm 26999, loss 2.842, acc 0.433, nll 2.842, ppl 9.561, x_acm 539682, lr 0.000220
batch_acm 27099, loss 2.821, acc 0.436, nll 2.821, ppl 9.405, x_acm 541682, lr 0.000219
batch_acm 27199, loss 2.812, acc 0.436, nll 2.812, ppl 9.260, x_acm 543682, lr 0.000219
batch_acm 27299, loss 2.824, acc 0.436, nll 2.824, ppl 9.464, x_acm 545682, lr 0.000218
batch_acm 27399, loss 2.778, acc 0.443, nll 2.778, ppl 9.076, x_acm 547682, lr 0.000218
batch_acm 27499, loss 2.778, acc 0.442, nll 2.778, ppl 9.322, x_acm 549682, lr 0.000218
batch_acm 27599, loss 2.784, acc 0.440, nll 2.784, ppl 9.110, x_acm 551682, lr 0.000217
batch_acm 27699, loss 2.762, acc 0.443, nll 2.763, ppl 8.940, x_acm 553674, lr 0.000217
batch_acm 27799, loss 2.867, acc 0.426, nll 2.867, ppl 9.470, x_acm 555674, lr 0.000216
batch_acm 27899, loss 2.823, acc 0.431, nll 2.823, ppl 9.377, x_acm 557674, lr 0.000216
batch_acm 27999, loss 2.868, acc 0.428, nll 2.868, ppl 9.457, x_acm 559674, lr 0.000216
batch_acm 28099, loss 2.856, acc 0.429, nll 2.856, ppl 9.677, x_acm 561674, lr 0.000215
batch_acm 28199, loss 2.795, acc 0.436, nll 2.795, ppl 9.160, x_acm 563674, lr 0.000215
batch_acm 28299, loss 2.820, acc 0.433, nll 2.820, ppl 9.257, x_acm 565674, lr 0.000215
batch_acm 28399, loss 2.875, acc 0.426, nll 2.875, ppl 9.631, x_acm 567674, lr 0.000214
batch_acm 28499, loss 2.821, acc 0.434, nll 2.821, ppl 9.227, x_acm 569674, lr 0.000214
batch_acm 28599, loss 2.837, acc 0.434, nll 2.834, ppl 9.351, x_acm 571660, lr 0.000213
batch_acm 28699, loss 2.823, acc 0.432, nll 2.823, ppl 9.190, x_acm 573660, lr 0.000213
batch_acm 28799, loss 2.856, acc 0.430, nll 2.856, ppl 9.706, x_acm 575660, lr 0.000213
batch_acm 28899, loss 2.777, acc 0.439, nll 2.777, ppl 9.087, x_acm 577660, lr 0.000212
batch_acm 28999, loss 2.727, acc 0.445, nll 2.727, ppl 8.745, x_acm 579660, lr 0.000212
batch_acm 29099, loss 2.786, acc 0.440, nll 2.786, ppl 9.172, x_acm 581660, lr 0.000212
batch_acm 29199, loss 2.799, acc 0.435, nll 2.799, ppl 9.017, x_acm 583660, lr 0.000211
batch_acm 29299, loss 2.771, acc 0.440, nll 2.771, ppl 8.824, x_acm 585660, lr 0.000211
batch_acm 29399, loss 2.819, acc 0.433, nll 2.819, ppl 9.059, x_acm 587656, lr 0.000210
batch_acm 29499, loss 2.851, acc 0.432, nll 2.851, ppl 9.412, x_acm 589656, lr 0.000210
batch_acm 29599, loss 2.813, acc 0.435, nll 2.813, ppl 9.230, x_acm 591656, lr 0.000210
batch_acm 29699, loss 2.860, acc 0.430, nll 2.860, ppl 9.374, x_acm 593656, lr 0.000209
batch_acm 29799, loss 2.843, acc 0.431, nll 2.843, ppl 9.312, x_acm 595656, lr 0.000209
batch_acm 29899, loss 2.812, acc 0.435, nll 2.812, ppl 9.279, x_acm 597656, lr 0.000209
batch_acm 29999, loss 2.821, acc 0.437, nll 2.821, ppl 9.108, x_acm 599656, lr 0.000208
validating: label epoch-0-acm-29999, batch_acm 29999, acc 0.425436, nll 2.990811, ppl 9.542075
batch_acm 30099, loss 2.801, acc 0.436, nll 2.801, ppl 9.142, x_acm 601656, lr 0.000208
batch_acm 30199, loss 2.769, acc 0.441, nll 2.769, ppl 8.823, x_acm 603656, lr 0.000208
batch_acm 30299, loss 2.858, acc 0.428, nll 2.874, ppl 9.623, x_acm 605637, lr 0.000207
batch_acm 30399, loss 2.856, acc 0.431, nll 2.856, ppl 9.561, x_acm 607637, lr 0.000207
batch_acm 30499, loss 2.825, acc 0.434, nll 2.825, ppl 9.242, x_acm 609637, lr 0.000207
batch_acm 30599, loss 2.806, acc 0.436, nll 2.806, ppl 9.271, x_acm 611637, lr 0.000206
batch_acm 30699, loss 2.876, acc 0.430, nll 2.876, ppl 9.669, x_acm 613637, lr 0.000206
batch_acm 30799, loss 2.854, acc 0.433, nll 2.854, ppl 9.470, x_acm 615637, lr 0.000206
batch_acm 30899, loss 2.815, acc 0.436, nll 2.815, ppl 9.278, x_acm 617637, lr 0.000205
batch_acm 30999, loss 2.842, acc 0.434, nll 2.842, ppl 9.479, x_acm 619637, lr 0.000205
batch_acm 31099, loss 2.801, acc 0.437, nll 2.801, ppl 9.149, x_acm 621634, lr 0.000205
batch_acm 31199, loss 2.680, acc 0.450, nll 2.680, ppl 8.592, x_acm 623634, lr 0.000204
batch_acm 31299, loss 2.731, acc 0.444, nll 2.731, ppl 8.669, x_acm 625634, lr 0.000204
batch_acm 31399, loss 2.700, acc 0.447, nll 2.700, ppl 8.641, x_acm 627634, lr 0.000204
batch_acm 31499, loss 2.668, acc 0.451, nll 2.668, ppl 8.398, x_acm 629634, lr 0.000203
batch_acm 31599, loss 2.680, acc 0.450, nll 2.680, ppl 8.576, x_acm 631634, lr 0.000203
batch_acm 31699, loss 2.646, acc 0.456, nll 2.646, ppl 8.361, x_acm 633634, lr 0.000203
batch_acm 31799, loss 2.625, acc 0.456, nll 2.625, ppl 8.043, x_acm 635634, lr 0.000202
batch_acm 31899, loss 2.636, acc 0.455, nll 2.645, ppl 8.307, x_acm 637615, lr 0.000202
batch_acm 31999, loss 2.930, acc 0.421, nll 2.930, ppl 9.880, x_acm 639615, lr 0.000202
batch_acm 32099, loss 2.963, acc 0.417, nll 2.963, ppl 9.943, x_acm 641615, lr 0.000201
batch_acm 32199, loss 2.922, acc 0.423, nll 2.922, ppl 9.721, x_acm 643615, lr 0.000201
batch_acm 32299, loss 2.920, acc 0.423, nll 2.920, ppl 9.778, x_acm 645615, lr 0.000201
batch_acm 32399, loss 2.862, acc 0.431, nll 2.862, ppl 9.477, x_acm 647615, lr 0.000200
batch_acm 32499, loss 2.869, acc 0.430, nll 2.869, ppl 9.422, x_acm 649615, lr 0.000200
batch_acm 32599, loss 2.915, acc 0.427, nll 2.915, ppl 9.999, x_acm 651615, lr 0.000200
batch_acm 32699, loss 2.864, acc 0.430, nll 2.864, ppl 9.390, x_acm 653615, lr 0.000200
batch_acm 32799, loss 2.867, acc 0.428, nll 2.868, ppl 9.418, x_acm 655611, lr 0.000199
batch_acm 32899, loss 2.829, acc 0.432, nll 2.829, ppl 9.244, x_acm 657611, lr 0.000199
batch_acm 32999, loss 2.828, acc 0.435, nll 2.828, ppl 9.166, x_acm 659611, lr 0.000199
batch_acm 33099, loss 2.811, acc 0.434, nll 2.811, ppl 9.134, x_acm 661611, lr 0.000198
batch_acm 33199, loss 2.813, acc 0.433, nll 2.813, ppl 9.103, x_acm 663611, lr 0.000198
batch_acm 33299, loss 2.788, acc 0.437, nll 2.788, ppl 9.096, x_acm 665611, lr 0.000198
batch_acm 33399, loss 2.805, acc 0.437, nll 2.805, ppl 9.014, x_acm 667611, lr 0.000197
batch_acm 33499, loss 2.774, acc 0.440, nll 2.774, ppl 8.889, x_acm 669611, lr 0.000197
batch_acm 33599, loss 2.779, acc 0.439, nll 2.779, ppl 9.006, x_acm 671610, lr 0.000197
batch_acm 33699, loss 2.674, acc 0.449, nll 2.674, ppl 8.408, x_acm 673610, lr 0.000197
batch_acm 33799, loss 2.668, acc 0.454, nll 2.668, ppl 8.466, x_acm 675610, lr 0.000196
batch_acm 33899, loss 2.677, acc 0.453, nll 2.677, ppl 8.557, x_acm 677610, lr 0.000196
batch_acm 33999, loss 2.620, acc 0.461, nll 2.620, ppl 8.472, x_acm 679610, lr 0.000196
batch_acm 34099, loss 2.612, acc 0.461, nll 2.612, ppl 8.250, x_acm 681610, lr 0.000195
batch_acm 34199, loss 2.639, acc 0.459, nll 2.639, ppl 8.360, x_acm 683610, lr 0.000195
batch_acm 34299, loss 2.632, acc 0.460, nll 2.632, ppl 8.369, x_acm 685610, lr 0.000195
batch_acm 34399, loss 2.628, acc 0.460, nll 2.628, ppl 8.332, x_acm 687610, lr 0.000195
batch_acm 34499, loss 2.676, acc 0.452, nll 2.676, ppl 8.422, x_acm 689605, lr 0.000194
batch_acm 34599, loss 2.713, acc 0.450, nll 2.713, ppl 8.822, x_acm 691605, lr 0.000194
batch_acm 34699, loss 2.663, acc 0.455, nll 2.663, ppl 8.414, x_acm 693605, lr 0.000194
batch_acm 34799, loss 2.685, acc 0.454, nll 2.685, ppl 8.565, x_acm 695605, lr 0.000193
batch_acm 34899, loss 2.683, acc 0.453, nll 2.683, ppl 8.482, x_acm 697605, lr 0.000193
batch_acm 34999, loss 2.695, acc 0.454, nll 2.695, ppl 8.746, x_acm 699605, lr 0.000193
batch_acm 35099, loss 2.683, acc 0.453, nll 2.683, ppl 8.482, x_acm 701605, lr 0.000193
batch_acm 35199, loss 2.676, acc 0.455, nll 2.676, ppl 8.464, x_acm 703605, lr 0.000192
batch_acm 35299, loss 2.691, acc 0.451, nll 2.692, ppl 8.550, x_acm 705590, lr 0.000192
batch_acm 35399, loss 2.732, acc 0.445, nll 2.732, ppl 8.842, x_acm 707590, lr 0.000192
batch_acm 35499, loss 2.715, acc 0.449, nll 2.715, ppl 8.755, x_acm 709590, lr 0.000192
batch_acm 35599, loss 2.724, acc 0.447, nll 2.724, ppl 8.671, x_acm 711590, lr 0.000191
batch_acm 35699, loss 2.684, acc 0.451, nll 2.684, ppl 8.660, x_acm 713590, lr 0.000191
batch_acm 35799, loss 2.704, acc 0.452, nll 2.704, ppl 8.746, x_acm 715590, lr 0.000191
batch_acm 35899, loss 2.675, acc 0.453, nll 2.675, ppl 8.582, x_acm 717590, lr 0.000190
batch_acm 35999, loss 2.696, acc 0.451, nll 2.696, ppl 8.567, x_acm 719590, lr 0.000190
batch_acm 36099, loss 2.713, acc 0.448, nll 2.715, ppl 8.754, x_acm 721582, lr 0.000190
batch_acm 36199, loss 2.574, acc 0.460, nll 2.574, ppl 7.948, x_acm 723582, lr 0.000190
batch_acm 36299, loss 2.608, acc 0.457, nll 2.608, ppl 8.200, x_acm 725582, lr 0.000189
batch_acm 36399, loss 2.551, acc 0.462, nll 2.551, ppl 7.840, x_acm 727582, lr 0.000189
batch_acm 36499, loss 2.598, acc 0.460, nll 2.598, ppl 8.177, x_acm 729582, lr 0.000189
batch_acm 36599, loss 2.581, acc 0.462, nll 2.581, ppl 8.106, x_acm 731582, lr 0.000189
batch_acm 36699, loss 2.538, acc 0.464, nll 2.538, ppl 7.928, x_acm 733582, lr 0.000188
batch_acm 36799, loss 2.531, acc 0.467, nll 2.531, ppl 7.783, x_acm 735582, lr 0.000188
batch_acm 36899, loss 2.607, acc 0.460, nll 2.607, ppl 8.122, x_acm 737582, lr 0.000188
batch_acm 36999, loss 2.720, acc 0.447, nll 2.721, ppl 8.752, x_acm 739575, lr 0.000188
batch_acm 37099, loss 2.748, acc 0.447, nll 2.748, ppl 8.902, x_acm 741575, lr 0.000187
batch_acm 37199, loss 2.792, acc 0.440, nll 2.792, ppl 9.199, x_acm 743575, lr 0.000187
batch_acm 37299, loss 2.740, acc 0.447, nll 2.740, ppl 8.928, x_acm 745575, lr 0.000187
batch_acm 37399, loss 2.755, acc 0.446, nll 2.755, ppl 9.001, x_acm 747575, lr 0.000187
batch_acm 37499, loss 2.757, acc 0.445, nll 2.757, ppl 8.903, x_acm 749575, lr 0.000186
batch_acm 37599, loss 2.714, acc 0.451, nll 2.714, ppl 8.785, x_acm 751575, lr 0.000186
batch_acm 37699, loss 2.734, acc 0.447, nll 2.734, ppl 8.767, x_acm 753575, lr 0.000186
batch_acm 37799, loss 2.805, acc 0.440, nll 2.802, ppl 9.017, x_acm 755561, lr 0.000186
batch_acm 37899, loss 2.829, acc 0.434, nll 2.829, ppl 9.122, x_acm 757561, lr 0.000185
batch_acm 37999, loss 2.799, acc 0.441, nll 2.799, ppl 8.953, x_acm 759561, lr 0.000185
batch_acm 38099, loss 2.801, acc 0.441, nll 2.801, ppl 8.990, x_acm 761561, lr 0.000185
batch_acm 38199, loss 2.831, acc 0.437, nll 2.831, ppl 9.015, x_acm 763561, lr 0.000185
batch_acm 38299, loss 2.828, acc 0.437, nll 2.828, ppl 9.126, x_acm 765561, lr 0.000184
batch_acm 38399, loss 2.822, acc 0.439, nll 2.822, ppl 9.077, x_acm 767561, lr 0.000184
batch_acm 38499, loss 2.812, acc 0.439, nll 2.812, ppl 8.975, x_acm 769561, lr 0.000184
batch_acm 38599, loss 2.779, acc 0.444, nll 2.779, ppl 8.726, x_acm 771561, lr 0.000184
batch_acm 38699, loss 2.618, acc 0.460, nll 2.618, ppl 8.023, x_acm 773559, lr 0.000183
batch_acm 38799, loss 2.579, acc 0.466, nll 2.579, ppl 8.044, x_acm 775559, lr 0.000183
batch_acm 38899, loss 2.579, acc 0.464, nll 2.579, ppl 7.942, x_acm 777559, lr 0.000183
batch_acm 38999, loss 2.545, acc 0.470, nll 2.545, ppl 7.858, x_acm 779559, lr 0.000183
batch_acm 39099, loss 2.558, acc 0.470, nll 2.558, ppl 7.854, x_acm 781559, lr 0.000182
batch_acm 39199, loss 2.552, acc 0.471, nll 2.552, ppl 7.911, x_acm 783559, lr 0.000182
batch_acm 39299, loss 2.511, acc 0.476, nll 2.511, ppl 7.586, x_acm 785559, lr 0.000182
batch_acm 39399, loss 2.530, acc 0.475, nll 2.530, ppl 7.832, x_acm 787559, lr 0.000182
batch_acm 39499, loss 2.663, acc 0.457, nll 2.664, ppl 8.401, x_acm 789548, lr 0.000182
batch_acm 39599, loss 2.760, acc 0.444, nll 2.760, ppl 9.029, x_acm 791548, lr 0.000181
batch_acm 39699, loss 2.703, acc 0.452, nll 2.703, ppl 8.503, x_acm 793548, lr 0.000181
batch_acm 39799, loss 2.725, acc 0.449, nll 2.725, ppl 8.591, x_acm 795548, lr 0.000181
batch_acm 39899, loss 2.730, acc 0.449, nll 2.730, ppl 8.634, x_acm 797548, lr 0.000181
batch_acm 39999, loss 2.701, acc 0.450, nll 2.701, ppl 8.562, x_acm 799548, lr 0.000180
validating: label epoch-0-acm-39999, batch_acm 39999, acc 0.434243, nll 2.910779, ppl 8.951918
batch_acm 40099, loss 2.663, acc 0.458, nll 2.663, ppl 8.389, x_acm 801548, lr 0.000180
batch_acm 40199, loss 2.690, acc 0.453, nll 2.690, ppl 8.421, x_acm 803548, lr 0.000180
batch_acm 40299, loss 2.741, acc 0.447, nll 2.741, ppl 8.770, x_acm 805546, lr 0.000180
batch_acm 40399, loss 2.763, acc 0.443, nll 2.763, ppl 8.830, x_acm 807546, lr 0.000180
batch_acm 40499, loss 2.798, acc 0.440, nll 2.798, ppl 8.931, x_acm 809546, lr 0.000179
batch_acm 40599, loss 2.773, acc 0.441, nll 2.773, ppl 8.833, x_acm 811546, lr 0.000179
batch_acm 40699, loss 2.744, acc 0.446, nll 2.744, ppl 8.648, x_acm 813546, lr 0.000179
batch_acm 40799, loss 2.815, acc 0.438, nll 2.815, ppl 9.015, x_acm 815546, lr 0.000179
batch_acm 40899, loss 2.750, acc 0.446, nll 2.750, ppl 8.739, x_acm 817546, lr 0.000178
batch_acm 40999, loss 2.746, acc 0.446, nll 2.746, ppl 8.739, x_acm 819546, lr 0.000178
batch_acm 41099, loss 2.745, acc 0.444, nll 2.745, ppl 8.632, x_acm 821546, lr 0.000178
batch_acm 41199, loss 2.718, acc 0.448, nll 2.718, ppl 8.560, x_acm 823545, lr 0.000178
batch_acm 41299, loss 2.754, acc 0.446, nll 2.754, ppl 8.803, x_acm 825545, lr 0.000178
batch_acm 41399, loss 2.698, acc 0.454, nll 2.698, ppl 8.533, x_acm 827545, lr 0.000177
batch_acm 41499, loss 2.724, acc 0.450, nll 2.724, ppl 8.691, x_acm 829545, lr 0.000177
batch_acm 41599, loss 2.707, acc 0.453, nll 2.707, ppl 8.501, x_acm 831545, lr 0.000177
batch_acm 41699, loss 2.682, acc 0.456, nll 2.682, ppl 8.384, x_acm 833545, lr 0.000177
batch_acm 41799, loss 2.689, acc 0.454, nll 2.689, ppl 8.373, x_acm 835545, lr 0.000176
batch_acm 41899, loss 2.679, acc 0.458, nll 2.679, ppl 8.317, x_acm 837545, lr 0.000176
batch_acm 41999, loss 2.660, acc 0.456, nll 2.660, ppl 8.233, x_acm 839543, lr 0.000176
batch_acm 42099, loss 2.684, acc 0.452, nll 2.684, ppl 8.402, x_acm 841543, lr 0.000176
batch_acm 42199, loss 2.743, acc 0.447, nll 2.743, ppl 8.717, x_acm 843543, lr 0.000176
batch_acm 42299, loss 2.725, acc 0.451, nll 2.725, ppl 8.703, x_acm 845543, lr 0.000175
batch_acm 42399, loss 2.667, acc 0.455, nll 2.667, ppl 8.409, x_acm 847543, lr 0.000175
batch_acm 42499, loss 2.691, acc 0.454, nll 2.691, ppl 8.321, x_acm 849543, lr 0.000175
batch_acm 42599, loss 2.684, acc 0.456, nll 2.684, ppl 8.748, x_acm 851543, lr 0.000175
batch_acm 42699, loss 2.670, acc 0.459, nll 2.670, ppl 8.442, x_acm 853543, lr 0.000175
batch_acm 42799, loss 2.683, acc 0.455, nll 2.684, ppl 8.321, x_acm 855535, lr 0.000174
batch_acm 42899, loss 2.726, acc 0.445, nll 2.726, ppl 8.476, x_acm 857535, lr 0.000174
batch_acm 42999, loss 2.688, acc 0.450, nll 2.688, ppl 8.280, x_acm 859535, lr 0.000174
batch_acm 43099, loss 2.665, acc 0.452, nll 2.665, ppl 8.281, x_acm 861535, lr 0.000174
batch_acm 43199, loss 2.673, acc 0.453, nll 2.673, ppl 8.327, x_acm 863535, lr 0.000174
batch_acm 43299, loss 2.698, acc 0.450, nll 2.698, ppl 8.468, x_acm 865535, lr 0.000173
batch_acm 43399, loss 2.721, acc 0.449, nll 2.721, ppl 8.597, x_acm 867535, lr 0.000173
batch_acm 43499, loss 2.700, acc 0.452, nll 2.700, ppl 8.487, x_acm 869535, lr 0.000173
batch_acm 43599, loss 2.636, acc 0.455, nll 2.636, ppl 8.172, x_acm 871535, lr 0.000173
batch_acm 43699, loss 2.615, acc 0.459, nll 2.615, ppl 8.056, x_acm 873529, lr 0.000173
batch_acm 43799, loss 2.645, acc 0.458, nll 2.645, ppl 8.344, x_acm 875529, lr 0.000172
batch_acm 43899, loss 2.685, acc 0.453, nll 2.685, ppl 8.552, x_acm 877529, lr 0.000172
batch_acm 43999, loss 2.646, acc 0.457, nll 2.646, ppl 8.273, x_acm 879529, lr 0.000172
batch_acm 44099, loss 2.602, acc 0.462, nll 2.602, ppl 7.938, x_acm 881529, lr 0.000172
batch_acm 44199, loss 2.619, acc 0.460, nll 2.619, ppl 8.049, x_acm 883529, lr 0.000172
batch_acm 44299, loss 2.633, acc 0.460, nll 2.633, ppl 8.254, x_acm 885529, lr 0.000171
batch_acm 44399, loss 2.590, acc 0.463, nll 2.590, ppl 7.884, x_acm 887529, lr 0.000171
batch_acm 44499, loss 2.687, acc 0.452, nll 2.689, ppl 8.329, x_acm 889515, lr 0.000171
batch_acm 44599, loss 2.659, acc 0.458, nll 2.659, ppl 8.208, x_acm 891515, lr 0.000171
batch_acm 44699, loss 2.629, acc 0.461, nll 2.629, ppl 8.191, x_acm 893515, lr 0.000171
batch_acm 44799, loss 2.651, acc 0.462, nll 2.651, ppl 8.214, x_acm 895515, lr 0.000170
batch_acm 44899, loss 2.633, acc 0.463, nll 2.633, ppl 8.134, x_acm 897515, lr 0.000170
batch_acm 44999, loss 2.664, acc 0.457, nll 2.664, ppl 8.212, x_acm 899515, lr 0.000170
batch_acm 45099, loss 2.622, acc 0.464, nll 2.622, ppl 8.047, x_acm 901515, lr 0.000170
batch_acm 45199, loss 2.663, acc 0.459, nll 2.663, ppl 8.148, x_acm 903515, lr 0.000170
batch_acm 45299, loss 2.622, acc 0.463, nll 2.622, ppl 8.098, x_acm 905515, lr 0.000170
batch_acm 45399, loss 2.428, acc 0.489, nll 2.428, ppl 7.393, x_acm 907506, lr 0.000169
batch_acm 45499, loss 2.355, acc 0.500, nll 2.355, ppl 6.887, x_acm 909506, lr 0.000169
batch_acm 45599, loss 2.369, acc 0.498, nll 2.369, ppl 7.068, x_acm 911506, lr 0.000169
batch_acm 45699, loss 2.355, acc 0.500, nll 2.355, ppl 6.917, x_acm 913506, lr 0.000169
batch_acm 45799, loss 2.339, acc 0.503, nll 2.339, ppl 6.893, x_acm 915506, lr 0.000169
batch_acm 45899, loss 2.297, acc 0.507, nll 2.297, ppl 6.550, x_acm 917506, lr 0.000168
batch_acm 45999, loss 2.371, acc 0.500, nll 2.371, ppl 7.020, x_acm 919506, lr 0.000168
batch_acm 46099, loss 2.347, acc 0.503, nll 2.347, ppl 6.909, x_acm 921506, lr 0.000168
batch_acm 46199, loss 2.587, acc 0.469, nll 2.588, ppl 7.939, x_acm 923502, lr 0.000168
batch_acm 46299, loss 2.673, acc 0.458, nll 2.673, ppl 8.249, x_acm 925502, lr 0.000168
batch_acm 46399, loss 2.634, acc 0.462, nll 2.634, ppl 8.204, x_acm 927502, lr 0.000168
batch_acm 46499, loss 2.719, acc 0.453, nll 2.719, ppl 8.598, x_acm 929502, lr 0.000167
batch_acm 46599, loss 2.679, acc 0.459, nll 2.679, ppl 8.341, x_acm 931502, lr 0.000167
batch_acm 46699, loss 2.642, acc 0.462, nll 2.642, ppl 8.327, x_acm 933502, lr 0.000167
batch_acm 46799, loss 2.623, acc 0.467, nll 2.623, ppl 8.201, x_acm 935502, lr 0.000167
batch_acm 46899, loss 2.659, acc 0.461, nll 2.659, ppl 8.224, x_acm 937502, lr 0.000167
batch_acm 46999, loss 2.686, acc 0.458, nll 2.686, ppl 8.453, x_acm 939496, lr 0.000166
batch_acm 47099, loss 2.634, acc 0.462, nll 2.634, ppl 8.283, x_acm 941496, lr 0.000166
batch_acm 47199, loss 2.603, acc 0.468, nll 2.603, ppl 8.075, x_acm 943496, lr 0.000166
batch_acm 47299, loss 2.581, acc 0.471, nll 2.581, ppl 7.968, x_acm 945496, lr 0.000166
batch_acm 47399, loss 2.568, acc 0.472, nll 2.568, ppl 7.891, x_acm 947496, lr 0.000166
batch_acm 47499, loss 2.573, acc 0.472, nll 2.573, ppl 7.999, x_acm 949496, lr 0.000166
batch_acm 47599, loss 2.535, acc 0.479, nll 2.535, ppl 7.833, x_acm 951496, lr 0.000165
batch_acm 47699, loss 2.581, acc 0.472, nll 2.581, ppl 7.933, x_acm 953496, lr 0.000165
batch_acm 47799, loss 2.567, acc 0.476, nll 2.567, ppl 7.920, x_acm 955496, lr 0.000165
batch_acm 47899, loss 2.676, acc 0.452, nll 2.687, ppl 8.400, x_acm 957478, lr 0.000165
batch_acm 47999, loss 2.668, acc 0.451, nll 2.668, ppl 8.242, x_acm 959478, lr 0.000165
batch_acm 48099, loss 2.703, acc 0.452, nll 2.703, ppl 8.536, x_acm 961478, lr 0.000165
batch_acm 48199, loss 2.674, acc 0.455, nll 2.674, ppl 8.296, x_acm 963478, lr 0.000164
batch_acm 48299, loss 2.726, acc 0.451, nll 2.726, ppl 8.633, x_acm 965478, lr 0.000164
batch_acm 48399, loss 2.699, acc 0.454, nll 2.699, ppl 8.450, x_acm 967478, lr 0.000164
batch_acm 48499, loss 2.672, acc 0.459, nll 2.672, ppl 8.344, x_acm 969478, lr 0.000164
batch_acm 48599, loss 2.703, acc 0.453, nll 2.703, ppl 8.410, x_acm 971478, lr 0.000164
batch_acm 48699, loss 2.688, acc 0.455, nll 2.688, ppl 8.355, x_acm 973473, lr 0.000164
batch_acm 48799, loss 2.707, acc 0.451, nll 2.707, ppl 8.628, x_acm 975473, lr 0.000163
batch_acm 48899, loss 2.729, acc 0.451, nll 2.729, ppl 8.596, x_acm 977473, lr 0.000163
batch_acm 48999, loss 2.669, acc 0.459, nll 2.669, ppl 8.221, x_acm 979473, lr 0.000163
batch_acm 49099, loss 2.672, acc 0.456, nll 2.672, ppl 8.289, x_acm 981473, lr 0.000163
batch_acm 49199, loss 2.628, acc 0.461, nll 2.628, ppl 8.022, x_acm 983473, lr 0.000163
